index,label,split
21143,7,val
24720,9,val
9965,3,val
5612,1,val
7820,2,val
10008,3,val
25562,9,val
22747,8,val
12004,4,val
26569,9,val
14669,5,val
3979,1,val
8294,2,val
24464,9,val
5309,1,val
5419,1,val
15075,5,val
9386,3,val
8749,2,val
13351,4,val
13891,4,val
1585,0,val
13617,4,val
17673,6,val
1358,0,val
5497,1,val
16785,6,val
7200,2,val
17490,6,val
7004,2,val
2301,0,val
8576,2,val
25548,9,val
10289,3,val
1899,0,val
1695,0,val
9530,3,val
18579,7,val
21318,7,val
20939,7,val
26867,9,val
6992,2,val
8031,2,val
6555,2,val
21765,8,val
1367,0,val
10895,3,val
16268,6,val
11656,4,val
11115,3,val
26706,9,val
21421,7,val
2539,0,val
7191,2,val
9100,3,val
17374,6,val
1168,0,val
17661,6,val
4701,1,val
2752,0,val
10269,3,val
10862,3,val
835,0,val
5872,1,val
23151,8,val
15592,5,val
9629,3,val
17327,6,val
5777,1,val
22554,8,val
18758,7,val
19799,7,val
23393,8,val
16514,6,val
20201,7,val
14767,5,val
3888,1,val
3912,1,val
8606,2,val
6689,2,val
6687,2,val
1974,0,val
3205,1,val
20243,7,val
3273,1,val
21095,7,val
1542,0,val
10598,3,val
1759,0,val
24755,9,val
11433,3,val
10814,3,val
14962,5,val
4644,1,val
16458,6,val
5523,1,val
8433,2,val
6476,2,val
3951,1,val
6129,2,val
9361,3,val
9622,3,val
8321,2,val
25279,9,val
6351,2,val
11225,3,val
26451,9,val
10889,3,val
5490,1,val
23560,8,val
15286,5,val
13955,4,val
14831,5,val
23615,8,val
12688,4,val
1297,0,val
12815,4,val
13458,4,val
20785,7,val
8318,2,val
7907,2,val
10443,3,val
13414,4,val
5672,1,val
22474,8,val
1180,0,val
3939,1,val
12501,4,val
17411,6,val
16263,6,val
10224,3,val
25224,9,val
16991,6,val
3330,1,val
24492,9,val
10151,3,val
24262,9,val
19447,7,val
18075,6,val
25230,9,val
18063,6,test
25764,9,test
868,0,test
13403,4,test
11484,3,test
10311,3,test
1136,0,test
26222,9,test
22787,8,test
20125,7,test
25468,9,test
3660,1,test
17770,6,test
21464,7,test
9364,3,test
13028,4,test
20634,7,test
11180,3,test
14155,5,test
13144,4,test
1522,0,test
14143,5,test
19448,7,test
4035,1,test
8284,2,test
21875,8,test
13902,4,test
8706,2,test
4475,1,test
4629,1,test
19859,7,test
14803,5,test
10658,3,test
12702,4,test
5559,1,test
10488,3,test
24691,9,test
23190,8,test
22812,8,test
6517,2,test
20865,7,test
15272,5,test
9663,3,test
6027,2,test
7632,2,test
19568,7,test
20212,7,test
6717,2,test
11849,4,test
25297,9,test
17301,6,test
13949,4,test
2611,0,test
19269,7,test
26038,9,test
4088,1,test
202,0,test
9583,3,test
153,0,test
12198,4,test
10294,3,test
12978,4,test
702,0,test
10195,3,test
22814,8,test
4636,1,test
25925,9,test
8495,2,test
24022,9,test
12060,4,test
1617,0,test
2693,0,test
19378,7,test
14301,5,test
8604,2,test
22969,8,test
11616,4,test
21032,7,test
14184,5,test
2936,0,test
24430,9,test
19618,7,test
9910,3,test
25158,9,test
16449,6,test
23206,8,test
1863,0,test
4659,1,test
6057,2,test
10388,3,test
16468,6,test
21802,8,test
12565,4,test
26051,9,test
26407,9,test
25911,9,test
21434,7,test
7552,2,test
1464,0,test
9655,3,test
6231,2,test
19729,7,test
18756,7,test
10577,3,test
19251,7,test
6184,2,test
12449,4,test
18891,7,test
15313,5,test
763,0,test
8830,2,test
21172,7,test
2101,0,test
23774,8,test
14012,5,test
25574,9,test
7964,2,test
21649,8,test
23601,8,test
24208,9,test
12943,4,test
2804,0,test
18608,7,test
12855,4,test
18144,6,test
4490,1,test
22776,8,test
23077,8,test
24895,9,test
2731,0,test
4565,1,test
21523,8,test
7560,2,test
21807,8,test
12518,4,test
6188,2,test
26975,9,test
23160,8,test
12078,4,test
25193,9,test
6548,2,test
1531,0,test
6507,2,test
25199,9,test
25615,9,test
1354,0,test
16581,6,test
21982,8,test
5854,1,test
21268,7,test
4130,1,test
8390,2,test
24788,9,test
12683,4,test
1686,0,test
1126,0,test
7425,2,test
1946,0,test
10885,3,test
19836,7,test
16914,6,test
9228,3,test
18054,6,test
15236,5,test
13765,4,test
12591,4,test
15185,5,test
2565,0,test
15061,5,test
15368,5,test
14166,5,test
14702,5,test
20297,7,test
20833,7,test
12265,4,test
16726,6,test
1903,0,test
19064,7,test
24265,9,test
6691,2,test
24813,9,test
16875,6,test
23985,8,test
21438,7,test
21107,7,test
24150,9,test
1254,0,test
24431,9,test
9432,3,test
25255,9,test
17804,6,test
5582,1,test
21502,8,test
19606,7,test
9978,3,test
2074,0,test
4574,1,test
14894,5,test
13443,4,test
19182,7,test
18744,7,test
19079,7,test
24194,9,test
19845,7,test
13445,4,test
11095,3,test
19616,7,test
1589,0,test
15889,5,test
13529,4,test
13223,4,test
18898,7,test
3902,1,test
7465,2,test
23079,8,test
2968,0,test
2587,0,test
9296,3,test
13969,4,test
22991,8,test
23930,8,test
1856,0,test
8887,2,test
2568,0,test
2052,0,test
26586,9,test
1579,0,test
953,0,test
12902,4,test
20069,7,test
10303,3,test
193,0,test
12300,4,test
8410,2,test
20432,7,test
25139,9,test
18915,7,test
14203,5,test
16176,6,test
12946,4,test
4127,1,test
12932,4,test
15374,5,test
3328,1,test
4811,1,test
13243,4,test
23396,8,test
3832,1,test
10469,3,test
24917,9,test
2573,0,test
16679,6,test
12803,4,test
25817,9,test
5466,1,test
15586,5,test
22132,8,test
11802,4,test
20353,7,test
2464,0,test
11229,3,test
11419,3,test
4367,1,test
1144,0,test
6467,2,test
26949,9,test
13201,4,test
5161,1,test
26617,9,test
7211,2,test
7598,2,test
484,0,test
22307,8,test
10306,3,test
980,0,test
13536,4,test
16149,6,test
19812,7,test
9957,3,test
13010,4,test
8050,2,test
18175,6,test
7622,2,test
9714,3,test
21916,8,test
6723,2,test
18024,6,test
25795,9,test
25756,9,test
21979,8,test
4838,1,test
12357,4,test
9539,3,test
8534,2,test
1761,0,test
4045,1,test
1224,0,test
15914,5,test
1687,0,test
20782,7,test
4556,1,test
15184,5,test
15949,5,test
13147,4,test
5994,1,test
20661,7,test
8837,2,test
5220,1,test
2980,0,test
3866,1,test
6962,2,test
22899,8,test
20355,7,test
21830,8,test
10721,3,test
20763,7,test
21848,8,test
17991,6,test
26943,9,test
2695,0,test
5661,1,test
23400,8,test
16521,6,test
20251,7,test
25726,9,test
15356,5,test
18122,6,test
25058,9,test
98,0,test
22943,8,test
1515,0,test
2806,0,test
19249,7,test
12706,4,test
17107,6,test
3397,1,test
24041,9,test
18896,7,test
13920,4,test
4082,1,test
1275,0,test
18715,7,test
7821,2,test
4011,1,test
8372,2,test
6703,2,test
18345,6,test
4442,1,test
19331,7,test
26591,9,test
10777,3,test
23118,8,test
22081,8,test
11212,3,test
18792,7,test
19396,7,test
2217,0,test
24258,9,test
25952,9,test
828,0,test
16591,6,test
1016,0,test
14833,5,test
4519,1,test
25809,9,test
26538,9,test
26105,9,test
26546,9,test
18003,6,test
12314,4,test
5447,1,test
7706,2,test
16554,6,test
689,0,test
15898,5,test
12172,4,test
10293,3,test
3359,1,test
7905,2,test
7378,2,test
6240,2,test
12612,4,test
9762,3,test
15931,5,test
5248,1,test
3193,1,test
25530,9,test
22912,8,test
11770,4,test
15534,5,test
15667,5,test
17919,6,test
3430,1,test
20906,7,test
19017,7,test
15760,5,test
11763,4,test
16218,6,test
13808,4,test
23251,8,test
15689,5,test
1371,0,test
13573,4,test
23812,8,test
14465,5,test
16130,6,test
23577,8,test
5242,1,test
10299,3,test
2790,0,test
16664,6,test
12397,4,test
20983,7,test
19341,7,test
26049,9,test
13357,4,test
7131,2,test
4497,1,test
2180,0,test
23192,8,test
21163,7,test
24080,9,test
18889,7,test
25385,9,test
19455,7,test
11197,3,test
5315,1,test
18313,6,test
2191,0,test
9132,3,test
17628,6,test
26034,9,test
2205,0,test
2049,0,test
18087,6,test
16128,6,test
18215,6,test
5416,1,test
16372,6,test
17039,6,test
9277,3,test
7549,2,test
26602,9,test
8173,2,test
16422,6,test
8748,2,test
26194,9,test
15637,5,test
6734,2,test
1081,0,test
22193,8,test
24476,9,test
22605,8,test
24269,9,test
8162,2,test
2150,0,test
22769,8,test
15044,5,test
23932,8,test
21768,8,test
19513,7,test
5665,1,test
14998,5,test
9549,3,test
26450,9,test
9838,3,test
8942,2,test
9590,3,test
21405,7,test
3995,1,test
16905,6,test
4502,1,test
25306,9,test
15498,5,test
4241,1,test
12925,4,test
23877,8,test
9630,3,test
19757,7,test
13086,4,test
14077,5,test
8970,2,test
5949,1,test
3244,1,test
19190,7,test
6585,2,test
19499,7,test
12237,4,test
21253,7,test
23377,8,test
25386,9,test
12111,4,test
20220,7,test
10230,3,test
26409,9,test
12089,4,test
7583,2,test
24383,9,test
4746,1,test
7384,2,test
12811,4,test
15382,5,test
16493,6,test
19179,7,test
24335,9,test
3232,1,test
23426,8,test
15005,5,test
8712,2,test
10921,3,test
11112,3,test
17393,6,test
16304,6,test
1959,0,test
24093,9,test
15897,5,test
8969,2,test
9793,3,test
25328,9,test
16440,6,test
7757,2,test
234,0,test
13633,4,test
10358,3,test
16924,6,test
20495,7,test
16812,6,test
1153,0,test
8068,2,test
17398,6,test
8814,2,test
25290,9,test
13640,4,test
15473,5,test
21402,7,test
19782,7,test
6281,2,test
16574,6,test
9923,3,test
2942,0,test
13671,4,test
26044,9,test
22797,8,test
26684,9,test
15917,5,test
16617,6,test
15165,5,test
13497,4,test
24472,9,test
13757,4,test
1782,0,test
26254,9,test
12597,4,test
21588,8,test
6383,2,test
2796,0,test
20881,7,test
19505,7,test
11427,3,test
22382,8,test
2515,0,test
11211,3,test
4822,1,test
22333,8,test
17269,6,test
17809,6,test
7507,2,test
19992,7,test
3557,1,test
1654,0,test
14293,5,test
5838,1,test
20545,7,test
16998,6,test
26763,9,test
21030,7,test
3340,1,test
10629,3,test
15115,5,test
6679,2,test
20508,7,test
19059,7,test
21322,7,test
12146,4,test
26510,9,test
11506,4,test
1458,0,test
17813,6,test
2330,0,test
6839,2,test
12448,4,test
14725,5,test
9185,3,test
336,0,test
22369,8,test
12424,4,test
4538,1,test
2620,0,test
5620,1,test
14269,5,test
25690,9,test
26350,9,test
7853,2,test
21336,7,test
683,0,test
13002,4,test
23106,8,test
713,0,test
21625,8,test
14296,5,test
12994,4,test
26238,9,test
19831,7,test
20077,7,test
13083,4,test
7996,2,test
2394,0,test
3000,1,test
25176,9,test
12535,4,test
20204,7,test
17236,6,test
13019,4,test
24256,9,test
21832,8,test
23282,8,test
5772,1,test
4572,1,test
15277,5,test
7357,2,test
20525,7,test
8884,2,test
18360,6,test
404,0,test
25313,9,test
26534,9,test
15649,5,test
5424,1,test
20934,7,test
23554,8,test
9073,3,test
22384,8,test
15997,5,test
1150,0,test
15209,5,test
20576,7,test
18714,7,test
12758,4,test
5102,1,test
20325,7,test
10278,3,test
20185,7,test
14302,5,test
5633,1,test
20572,7,test
7366,2,test
3928,1,test
20412,7,test
12406,4,test
4381,1,test
11314,3,test
12159,4,test
11315,3,test
13372,4,test
6418,2,test
10607,3,test
2576,0,test
25829,9,test
26241,9,test
18286,6,test
524,0,test
4592,1,test
14792,5,test
18920,7,test
15560,5,test
4447,1,test
12150,4,test
21453,7,test
21381,7,test
20479,7,test
2207,0,test
22600,8,test
25065,9,test
16517,6,test
6853,2,test
9836,3,test
20047,7,test
7215,2,test
19820,7,test
232,0,test
2331,0,test
18648,7,test
23263,8,test
6791,2,test
14801,5,test
7358,2,test
6527,2,test
24546,9,test
18475,6,test
20501,7,test
21130,7,test
18503,7,test
3573,1,test
26889,9,test
26118,9,test
16968,6,test
15998,5,test
17691,6,test
26004,9,test
19878,7,test
18304,6,test
6530,2,test
2085,0,test
13421,4,test
1172,0,test
2487,0,test
8858,2,test
17933,6,test
25957,9,test
15761,5,test
22570,8,test
1218,0,test
6288,2,test
7500,2,test
10012,3,test
635,0,test
20737,7,test
23407,8,test
24215,9,test
23668,8,test
26431,9,test
23427,8,test
23122,8,test
14431,5,test
13848,4,test
22547,8,test
7480,2,test
12173,4,test
2436,0,test
160,0,test
13844,4,test
16995,6,test
21974,8,test
16231,6,test
4417,1,test
17399,6,test
3490,1,test
17293,6,test
8063,2,test
15278,5,test
5790,1,test
16067,6,test
4036,1,test
20528,7,test
957,0,test
14658,5,test
11721,4,test
24478,9,test
22710,8,test
3650,1,test
4624,1,test
18754,7,test
7913,2,test
20154,7,test
16470,6,test
6497,2,test
10080,3,test
19367,7,test
10445,3,test
11543,4,test
8553,2,test
11947,4,test
6698,2,test
16164,6,test
1968,0,test
21732,8,test
9835,3,test
21067,7,test
25696,9,test
14886,5,test
10308,3,test
11110,3,test
22792,8,test
11589,4,test
2842,0,test
26656,9,test
5073,1,test
13518,4,test
19658,7,test
13055,4,test
5501,1,test
13537,4,test
5689,1,test
16959,6,test
6294,2,test
16055,6,test
25675,9,test
16376,6,test
3770,1,test
25803,9,test
5321,1,test
12421,4,test
25915,9,test
26054,9,test
1082,0,test
8934,2,test
24693,9,test
2006,0,test
24743,9,test
8144,2,test
4051,1,test
4431,1,test
26816,9,test
9312,3,test
241,0,test
146,0,test
9496,3,test
797,0,test
14511,5,test
25250,9,test
21497,7,test
20032,7,test
9859,3,test
26683,9,test
17621,6,test
7332,2,test
22276,8,test
26195,9,test
17749,6,test
3580,1,test
12317,4,test
19911,7,test
10154,3,test
7772,2,test
18789,7,test
22524,8,test
539,0,test
16783,6,test
11045,3,test
1240,0,test
20435,7,test
4517,1,test
4846,1,test
23349,8,test
13260,4,test
3880,1,test
22138,8,test
7761,2,test
1548,0,test
1060,0,test
2781,0,test
7279,2,test
1062,0,test
2588,0,test
6328,2,test
17151,6,test
2282,0,test
17458,6,test
12234,4,test
21504,8,test
26754,9,test
18587,7,test
3456,1,test
13561,4,test
8897,2,test
10038,3,test
5037,1,test
546,0,test
22053,8,test
1827,0,test
7990,2,test
25116,9,test
25418,9,test
20857,7,test
6524,2,test
22732,8,test
9267,3,test
24638,9,test
8237,2,test
10722,3,test
20751,7,test
20083,7,test
9109,3,test
20502,7,test
15685,5,test
19076,7,test
6935,2,test
17248,6,test
26334,9,test
23374,8,test
114,0,test
536,0,test
17498,6,test
6438,2,test
7412,2,test
21247,7,test
17283,6,test
26078,9,test
13131,4,test
20812,7,test
20677,7,test
5394,1,test
12480,4,test
11959,4,test
14973,5,test
6122,2,test
6178,2,test
22869,8,test
26023,9,test
2329,0,test
6443,2,test
12364,4,test
4591,1,test
25076,9,test
23735,8,test
23564,8,test
14008,5,test
26439,9,test
17589,6,test
13853,4,test
26091,9,test
10212,3,test
16786,6,test
15832,5,test
12865,4,test
7037,2,test
11889,4,test
1140,0,test
23625,8,test
5382,1,test
10137,3,test
24446,9,test
8362,2,test
3125,1,test
23493,8,test
3141,1,test
20016,7,test
11672,4,test
4736,1,test
2845,0,test
8708,2,test
14270,5,test
14335,5,test
18214,6,test
10773,3,test
13092,4,test
9768,3,test
2869,0,test
24823,9,test
16438,6,test
14365,5,test
22065,8,test
21470,7,test
7359,2,test
9788,3,test
2577,0,test
3161,1,test
2608,0,test
825,0,test
15417,5,test
8797,2,test
10343,3,test
8713,2,test
1492,0,test
3040,1,test
1145,0,test
9538,3,test
21056,7,test
5257,1,test
24109,9,test
19720,7,test
9372,3,test
20300,7,test
12363,4,test
5807,1,test
2386,0,test
24482,9,test
22916,8,test
6486,2,test
6471,2,test
10776,3,test
17617,6,test
10585,3,test
21865,8,test
8232,2,test
11939,4,test
21757,8,test
23230,8,test
11089,3,test
6344,2,test
21110,7,test
18260,6,test
18921,7,test
1923,0,test
13085,4,test
9087,3,test
3792,1,test
25451,9,test
13726,4,test
24568,9,test
9667,3,test
11840,4,test
22947,8,test
7045,2,test
24784,9,test
675,0,test
15452,5,test
5381,1,test
17928,6,test
95,0,test
26066,9,test
16382,6,test
62,0,test
19705,7,test
23644,8,test
16215,6,test
2193,0,test
24716,9,test
19245,7,test
9712,3,test
15424,5,test
206,0,test
12917,4,test
17139,6,test
971,0,test
3025,1,test
24392,9,test
10458,3,test
8443,2,test
5437,1,test
2060,0,test
8605,2,test
2000,0,test
21791,8,test
22707,8,test
19531,7,test
13605,4,test
20323,7,test
23365,8,test
13997,4,test
20754,7,test
26927,9,test
21293,7,test
14595,5,test
7129,2,test
1568,0,test
25312,9,test
15782,5,test
13056,4,test
9288,3,test
18962,7,test
991,0,test
15317,5,test
1751,0,test
11235,3,test
5218,1,test
4534,1,test
13872,4,test
7223,2,test
19894,7,test
10391,3,test
2675,0,test
396,0,test
16967,6,test
11417,3,test
26863,9,test
26131,9,test
8185,2,test
21714,8,test
14738,5,test
21964,8,test
3659,1,test
20877,7,test
4655,1,test
3703,1,test
24834,9,test
1156,0,test
17852,6,test
16282,6,test
12637,4,test
1028,0,test
23755,8,test
20148,7,test
10209,3,test
5201,1,test
3862,1,test
26747,9,test
22779,8,test
19134,7,test
25685,9,test
19346,7,test
2891,0,test
3076,1,test
12951,4,test
2094,0,test
6770,2,test
197,0,test
15617,5,test
23444,8,test
22357,8,test
11872,4,test
10695,3,test
5605,1,test
9853,3,test
1534,0,test
19152,7,test
8153,2,test
15521,5,test
23892,8,test
26224,9,test
8333,2,test
11031,3,test
11960,4,test
10129,3,test
18151,6,test
18669,7,test
12703,4,test
23681,8,test
22806,8,test
2316,0,test
18383,6,test
10304,3,test
4355,1,test
14243,5,test
12010,4,test
16066,6,test
4147,1,test
24290,9,test
26693,9,test
11403,3,test
3647,1,test
9688,3,test
64,0,test
15724,5,test
2935,0,test
16248,6,test
8696,2,test
11603,4,test
25582,9,test
21252,7,test
18008,6,test
24670,9,test
17353,6,test
10217,3,test
17388,6,test
2529,0,test
22294,8,test
1529,0,test
4827,1,test
24793,9,test
19490,7,test
20911,7,test
26455,9,test
22403,8,test
23424,8,test
6842,2,test
16174,6,test
22959,8,test
12040,4,test
22511,8,test
5623,1,test
21362,7,test
18657,7,test
3839,1,test
12545,4,test
5121,1,test
8794,2,test
25897,9,test
26833,9,test
11423,3,test
24710,9,test
4850,1,test
13425,4,test
20434,7,test
2524,0,test
3575,1,test
11385,3,test
12999,4,test
14755,5,test
15248,5,test
3123,1,test
2610,0,test
22553,8,test
6729,2,test
14721,5,test
26784,9,test
8136,2,test
2552,0,test
13607,4,test
21484,7,test
7236,2,test
14027,5,test
24577,9,test
15779,5,test
10312,3,test
21709,8,test
6437,2,test
26993,9,test
9092,3,test
12043,4,test
2197,0,test
17971,6,test
10248,3,test
22793,8,test
563,0,test
1661,0,test
24156,9,test
13250,4,test
3427,1,test
12218,4,test
13750,4,test
21584,8,test
15883,5,test
14549,5,test
10369,3,test
21488,7,test
20360,7,test
15790,5,test
16966,6,test
25691,9,test
22834,8,test
17571,6,test
20824,7,test
20231,7,test
17689,6,test
22606,8,test
12210,4,test
25580,9,test
20924,7,test
13011,4,test
13068,4,test
10094,3,test
7281,2,test
106,0,test
14005,5,test
17570,6,test
1212,0,test
19484,7,test
12410,4,test
4968,1,test
4102,1,test
26666,9,test
20731,7,test
2332,0,test
7743,2,test
50,0,test
25853,9,test
22469,8,test
525,0,test
17270,6,test
2255,0,test
11132,3,test
9294,3,test
9981,3,test
1152,0,test
2070,0,test
24849,9,test
17351,6,test
13366,4,test
11496,3,test
663,0,test
14579,5,test
9623,3,test
22191,8,test
19604,7,test
24016,9,test
26928,9,test
25334,9,test
3342,1,test
1372,0,test
12622,4,test
26314,9,test
5044,1,test
10484,3,test
21870,8,test
19318,7,test
510,0,test
7601,2,test
2055,0,test
23186,8,test
14786,5,test
7489,2,test
13828,4,test
24198,9,test
17138,6,test
15902,5,test
19581,7,test
25067,9,test
20742,7,test
11324,3,test
4207,1,test
19338,7,test
14774,5,test
8260,2,test
13350,4,test
12055,4,test
12137,4,test
4834,1,test
20654,7,test
11819,4,test
10296,3,test
2056,0,test
13492,4,test
7680,2,test
4378,1,test
25461,9,test
4463,1,test
26335,9,test
16477,6,test
10252,3,test
6707,2,test
25926,9,test
967,0,test
26609,9,test
1122,0,test
8698,2,test
5418,1,test
15959,5,test
13406,4,test
19360,7,test
8024,2,test
17379,6,test
16069,6,test
3178,1,test
15517,5,test
10660,3,test
13898,4,test
21457,7,test
8220,2,test
2931,0,test
3111,1,test
1683,0,test
21092,7,test
14552,5,test
8587,2,test
19709,7,test
20814,7,test
20552,7,test
920,0,test
3946,1,test
4787,1,test
14049,5,test
24001,9,test
7870,2,test
2200,0,test
24958,9,test
10904,3,test
11406,3,test
6916,2,test
7307,2,test
7264,2,test
5773,1,test
13463,4,test
6610,2,test
16884,6,test
5607,1,test
18732,7,test
15804,5,test
8490,2,test
18487,6,test
6371,2,test
12478,4,test
26008,9,test
7370,2,test
716,0,test
7545,2,test
7767,2,test
10637,3,test
18209,6,test
5014,1,test
16392,6,test
9627,3,test
5517,1,test
8610,2,test
5036,1,test
895,0,test
15237,5,test
7364,2,test
18350,6,test
10956,3,test
16431,6,test
2072,0,test
2710,0,test
9946,3,test
2830,0,test
6773,2,test
4064,1,test
8120,2,test
25054,9,test
16132,6,test
16459,6,test
1828,0,test
14255,5,test
26024,9,test
1851,0,test
2027,0,test
25371,9,test
19744,7,test
18527,7,test
2156,0,test
18461,6,test
25872,9,test
21133,7,test
24963,9,test
26072,9,test
13821,4,test
24604,9,test
1250,0,test
25747,9,test
21693,8,test
20150,7,test
17116,6,test
22921,8,test
2068,0,test
3556,1,test
6044,2,test
26497,9,test
22431,8,test
2294,0,test
1852,0,test
3935,1,test
15399,5,test
23127,8,test
3,0,test
17369,6,test
23723,8,test
18192,6,test
9584,3,test
22525,8,test
13179,4,test
6756,2,test
12985,4,test
5487,1,test
10813,3,test
18336,6,test
24091,9,test
20853,7,test
24014,9,test
9029,3,test
23452,8,test
17063,6,test
12670,4,test
14285,5,test
4525,1,test
24410,9,test
19562,7,test
8831,2,test
9848,3,test
20289,7,test
23575,8,test
24178,9,test
16184,6,test
20624,7,test
8330,2,test
1781,0,test
26826,9,test
22888,8,test
8261,2,test
9716,3,test
3364,1,test
10490,3,test
24489,9,test
18884,7,test
19694,7,test
15082,5,test
2683,0,test
2777,0,test
9815,3,test
25118,9,test
13015,4,test
23362,8,test
15012,5,test
20831,7,test
22056,8,test
6630,2,test
21756,8,test
2061,0,test
14112,5,test
18893,7,test
6468,2,test
11731,4,test
17339,6,test
3526,1,test
24128,9,test
2305,0,test
13668,4,test
21600,8,test
21391,7,test
22195,8,test
5469,1,test
22454,8,test
6179,2,test
15588,5,test
12021,4,test
12345,4,test
15486,5,test
14197,5,test
14430,5,test
4576,1,test
19756,7,test
9018,3,test
11179,3,test
19590,7,test
20511,7,test
6819,2,test
5101,1,test
11307,3,test
25018,9,test
2201,0,test
24616,9,test
5422,1,test
22932,8,test
22022,8,test
5660,1,test
20696,7,test
9769,3,test
21900,8,test
3801,1,test
639,0,test
9055,3,test
19305,7,test
24908,9,test
8472,2,test
18899,7,test
26999,9,test
26686,9,test
15314,5,test
8338,2,test
24352,9,test
14866,5,test
9637,3,test
3929,1,test
12243,4,test
15878,5,test
26005,9,test
14070,5,test
18118,6,test
26515,9,test
24679,9,test
8860,2,test
25801,9,test
17422,6,test
22281,8,test
4833,1,test
2631,0,test
19089,7,test
7391,2,test
6147,2,test
9826,3,test
7883,2,test
25902,9,test
18542,7,test
26391,9,test
16,0,test
3579,1,test
8172,2,test
19429,7,test
13194,4,test
13786,4,test
11118,3,test
852,0,test
26640,9,test
4116,1,test
25983,9,test
12144,4,test
17969,6,test
10717,3,test
8919,2,test
19325,7,test
14619,5,test
18237,6,test
12217,4,test
25699,9,test
25969,9,test
1823,0,test
17208,6,test
4349,1,test
13339,4,test
14366,5,test
4583,1,test
1824,0,test
4346,1,test
6365,2,test
26237,9,test
10939,3,test
16375,6,test
15741,5,test
9449,3,test
24609,9,test
13054,4,test
11206,3,test
6495,2,test
11781,4,test
15715,5,test
3396,1,test
